"_id__$oid","bonusPointsEarned","bonusPointsEarnedReason","createDate__$date","dateScanned__$date","finishedDate__$date","modifyDate__$date","pointsAwardedDate__$date","pointsEarned","purchaseDate__$date","purchasedItemCount","rewardsReceiptItemList__deleted","rewardsReceiptItemList__brandCode","rewardsReceiptItemList__competitorRewardsGroup","rewardsReceiptItemList__barcode","rewardsReceiptItemList__competitiveProduct","rewardsReceiptItemList__description","rewardsReceiptItemList__discountedItemPrice","rewardsReceiptItemList__finalPrice","rewardsReceiptItemList__itemNumber","rewardsReceiptItemList__itemPrice","rewardsReceiptItemList__metabriteCampaignId","rewardsReceiptItemList__originalReceiptItemText","rewardsReceiptItemList__needsFetchReview","rewardsReceiptItemList__originalFinalPrice","rewardsReceiptItemList__originalMetaBriteBarcode","rewardsReceiptItemList__originalMetaBriteItemPrice","rewardsReceiptItemList__originalMetaBriteDescription","rewardsReceiptItemList__needsFetchReviewReason","rewardsReceiptItemList__originalMetaBriteQuantityPurchased","rewardsReceiptItemList__partnerItemId","rewardsReceiptItemList__priceAfterCoupon","rewardsReceiptItemList__pointsEarned","rewardsReceiptItemList__pointsNotAwardedReason","rewardsReceiptItemList__pointsPayerId","rewardsReceiptItemList__preventTargetGapPoints","rewardsReceiptItemList__quantityPurchased","rewardsReceiptItemList__rewardsGroup","rewardsReceiptItemList__rewardsProductPartnerId","rewardsReceiptItemList__targetPrice","rewardsReceiptItemList__userFlaggedBarcode","rewardsReceiptItemList__userFlaggedDescription","rewardsReceiptItemList__userFlaggedNewItem","rewardsReceiptItemList__userFlaggedPrice","rewardsReceiptItemList__userFlaggedQuantity","rewardsReceiptStatus","totalSpent","userId"
"","","","","","","","","","","","","","","","","MONTEREY SLCD BABY B","2.50","2.50","","2.50","","MONTEREY SLCD BABY B","","","","","","","","1170","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","PINATA APPLES","0.88","0.88","","0.88","","PINATA APPLES","","","","","","","","1172","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Flank Steak","12.99","12.99","","12.99","","FSA 31191719064 OTC","","","","","","","","1176","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Flushable Wipes","11.99","11.99","","11.99","","FSA 04902289613","","","","","","","","1179","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HY-VEE PREM DISTILLE","0.99","0.99","","0.99","","HY-VEE PREM DISTILLE","","","","","","","","1183","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","MISSION","TACO BELL TACO SHELLS","","","MISSION TORTILLA TRI","2.99","2.99","","2.99","","MISSION TORTILLA TRI","","","","","","","","1184","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","TOSTITOS","","511111001485","False","TOSTITOS","2.98","2.98","","2.98","","TOSTITOS MED SALSA","","","","","","","","1185","","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","1","","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","ADVIL","","305731769135","True","Advil Ibuprofen Pain & Fever Liqui-gels Minis","4.99","4.99","","4.99","","ADVIL IBUPROFEN LIQU","","","","","","","","1188","","","","","","1","ALEVE® LIQUID GELS","5d9b4f591dda2c6225a284aa","","","","","","","","",""
"","","","","","","","","","","","","","","","","TC NCTN GUM 2MG MINT","26.99","26.99","","26.99","","TC NCTN GUM 2MG MINT","","","","","","","","1189","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","CHICKEN OF THE SEA","","048000007070","","CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ","0.99","0.99","","0.99","","COS SARDINES WATER","","","","","","","","1193","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","OSCAR SARDINES 2LAY","3.34","3.34","","3.34","","OSCAR SARDINES 2LAY","","","","","","","","1194","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","RICE-A-RONI","","015300430594","True","Rice-A-Roni Rice Pilaf","2.38","2.38","","2.38","","RICE A RONI RICE PIL","","","","","","","","1195","","","","","","2","KNORR SIDES","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","STARKIST","","","","STARKIST CHUNK LT TU","0.92","0.92","","0.92","","STARKIST CHUNK LT TU","","","","","","","","1197","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","TOSTITOS","","511111001485","False","TOSTITOS","3.99","3.99","","3.99","","TOSTITOS MED SALSA","","","","","","","","1198","","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","1","","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","TIC TAC","","009800300037","","Tic Tac Cool Watermelon Gum","36.99","36.99","","36.99","","TC NCTN GUM 2MG COOL","","","","","","","","1201","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","SO DELICIOUS","","","","PREV FRZN ALASKAN SO","15.67","15.67","","15.67","","PREV FRZN ALASKAN SO","","","","","","","","1204","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","TC NCTN GUM 2MG MINT","26.99","26.99","","26.99","","TC NCTN GUM 2MG MINT","","","","","","","","1208","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV SWT SMKD THICK","4.99","4.99","","4.99","","HYV SWT SMKD THICK","","","","","","","","1211","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","WONDERFUL","PLANTERS PISTACHIOS","014113910026","","Wonderful Roasted & Salted Pistachios, 16 oz","6.99","6.99","","6.99","","WNDRFL RSTD&SALTED","","","","","","","","1215","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","BEN AND JERRYS","","076840100354","","BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351","9.20","9.20","","9.20","BEN AND JERRYS ICE CREAM","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1216","","92.0","","5332f5f6e4b03c9a25efd0b4","","2","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","BEN AND JERRYS","","076840580750","","Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz","24.15","24.15","","24.15","BEN AND JERRYS ICE CREAM","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1219","","241.5","","5332f5f6e4b03c9a25efd0b4","","5","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","KNORR","","041000022623","","KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624","1.82","1.82","","1.82","KNORR SIDES","KNORR CREAMY CHICKEN","","","","","","","","1222","","18.2","","5332f5f6e4b03c9a25efd0b4","","1","KNORR SIDES","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","KNORR","","041000022623","","KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624","17.00","17.00","","17.00","KNORR SIDES","KNORR CREAMY CHICKEN","","","","","","","","1225","","170.0","","5332f5f6e4b03c9a25efd0b4","","10","KNORR SIDES","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","5.06","5.06","","5.06","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1228","","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","8.40","8.40","","8.40","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1231","","84.0","","550b2565e4b001d5e9e4146f","","2","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","3.26","3.26","","3.26","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1237","","32.6","","550b2565e4b001d5e9e4146f","","1","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","BEN AND JERRYS","","076840100354","","BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351","9.22","9.22","","9.22","BEN AND JERRYS ICE CREAM","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1240","","92.2","","5332f5f6e4b03c9a25efd0b4","","2","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","BEN AND JERRYS","","076840100354","","BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351","4.20","4.20","","4.20","BEN AND JERRYS ICE CREAM","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1243","","42.0","","5332f5f6e4b03c9a25efd0b4","","1","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","5.26","5.26","","5.26","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1248","","52.6","","550b2565e4b001d5e9e4146f","","2","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","20.70","20.70","","20.70","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1251","","","","","","6","","","","","","","","","","",""
"","","","","","","","","","","","","KNORR","","041000022623","","KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624","5.16","5.16","","5.16","KNORR SIDES","KNORR CREAMY CHICKEN","","","","","","","","1254","","51.6","","5332f5f6e4b03c9a25efd0b4","","3","KNORR SIDES","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","","","","","BORDEN 2% MILK, 1/2 GAL","7.46","7.46","","7.46","","BORDEN 2% MILK, 1/2 GAL","","","","","","","","1261","","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","KLEENEX TRUSTED CARE FACIAL TISSUES","2.02","2.02","","2.02","","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1264","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","KLEENEX TRUSTED CARE FACIAL TISSUES","4.42","4.42","","4.42","","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1267","","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","BORDEN 2% MILK, 1/2 GAL","3.76","3.76","","3.76","","BORDEN 2% MILK, 1/2 GAL","","","","","","","","1270","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","13.86","13.86","","13.86","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1273","","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","DORITOS NACHO CHEESE, 28.5 OZ","4.62","4.62","","4.62","","DORITOS NACHO CHEESE, 28.5 OZ","","","","","","","","1276","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","13.15","13.15","","13.15","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1281","","","","","","5","","","","","","","","","","",""
"","","","","","","","","","","","","PEPSI","","012000809941","","REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ","1.88","1.88","","1.88","PEPSI 12 OZ 12 PACK","PEPSI COLA, 12 OZ. CAN","","","","","","","","1284","","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","2","PEPSI 12 OZ 12 PACK","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","BORDEN","","815473013279","","Borden 2% Reduced Fat Milk","3.78","3.78","","3.78","","BORDEN 2% MILK, 1/2 GAL","","","","","","","","1287","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","2.92","2.92","","2.92","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1290","","29.2","","550b2565e4b001d5e9e4146f","","1","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","16.50","16.50","","16.50","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1293","","","","","","5","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","PEPSI COLA, 12 OZ. CAN","1.92","1.92","","1.92","","PEPSI COLA, 12 OZ. CAN","","","","","","","","1299","","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","BORDEN 2% MILK, 1/2 GAL","9.06","9.06","","9.06","","BORDEN 2% MILK, 1/2 GAL","","","","","","","","1302","","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","13.88","13.88","","13.88","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1305","","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","KNORR CREAMY CHICKEN","8.25","8.25","","8.25","","KNORR CREAMY CHICKEN","","","","","","","","1308","","","","","","5","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","BORDEN 2% MILK, 1/2 GAL","3.73","3.73","","3.73","","BORDEN 2% MILK, 1/2 GAL","","","","","","","","1311","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","13.68","13.68","","13.68","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1314","","","","","","6","","","","","","","","","","",""
"","","","","","","","","","","","","BEN AND JERRYS","","076840100354","","BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351","17.36","17.36","","17.36","BEN AND JERRYS ICE CREAM","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1320","","173.6","","5332f5f6e4b03c9a25efd0b4","","4","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","BEN AND JERRYS","","076840100354","","BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351","9.22","9.22","","9.22","BEN AND JERRYS ICE CREAM","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1323","","92.2","","5332f5f6e4b03c9a25efd0b4","","2","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","BORDEN","","815473013279","","Borden 2% Reduced Fat Milk","7.02","7.02","","7.02","","BORDEN 2% MILK, 1/2 GAL","","","","","","","","1326","","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZ.A","13.30","13.30","","13.30","","EMIL' S SAUSAGE MUSHROOM PIZZ.A","","","","","","","","1329","","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","DORITOS","","028400642033","","DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ","4.15","4.15","","4.15","DORITOS NACHO CHEESE MULTI SERVE","DORITOS NACHO CHEESE, 28.5 OZ","","","","","","","","1332","","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","1","DORITOS NACHO CHEESE MULTI SERVE","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","13.66","13.66","","13.66","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1335","","","","","","2","","","","","","","","","","",""
"60023e8f0a720f05f300008b","750","Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)","1610759823000","1610759823000","1610760244000","1610760290000","1610760244000","1806.4","1609804800000","202","","HY-VEE","","","","HYV GRADE A X LRG EG","1.29","1.29","","1.29","","HYV GRADE A X LRG EG","","","","","","","","1022","","","","","","1","","","","","","","","","FINISHED","776.79","60023de5fb296c121a81b955"
"","","","","","","","","","","","","HY-VEE","","","","HYV LF BLUEBERRY YOG","0.54","0.54","","0.54","","HYV LF BLUEBERRY YOG","","","","","","","","1023","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","LIGHT & FIT GREEK","","036632011077","True","Light & Fit Greek Crunch Key Lime Pie Yogurt","0.54","0.54","","0.54","","HYV LF KEY LIME PIE","","","","","","","","1024","","","","","","1","YOPLAIT GREEK YOGURT","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","","","HYV LF PEACH YOGURT","0.54","0.54","","0.54","","HYV LF PEACH YOGURT","","","","","","","","1025","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","","","HYV LF VANILLA YOGUR","0.54","0.54","","0.54","","HYV LF VANILLA YOGUR","","","","","","","","1026","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","1% Milk","3.99","3.99","","3.99","","SASSY COW 1% MILK","","","","","","","","1027","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","CONNIE'S PIZZA","","075706191031","","CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ","5.99","5.99","","5.99","","CONNIES SUPREME PIZZ","","","","","","","","1030","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","HV MIXED VEGETABLES","2.29","2.29","","2.29","","HV MIXED VEGETABLES","","","","","","","","1031","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","VAN DE KAMP'S","SMART ONES","019600920106","","Van de Kamp's - Crispy Fish Fillets 19.45-oz","6.99","6.99","","6.99","","VAN DE KAMP JUMBO FI","","","","","","","","1032","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","GRIMES NSA RED KIDNE","1.09","1.09","","1.09","","GRIMES NSA RED KIDNE","","","","","","","","1035","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HATCH FARMS","","028189000079","","HTCH JLPN PPR SLCD JAR SLCT 12 OZ","1.19","1.19","","1.19","","HATCH NACHO SLCD JAL","","","","","","","","1036","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","754500326305","","Hy-Vee Clover Honey Bear","5.99","5.99","","5.99","","HYV CLOVER HNY BEAR","","","","","","","","1038","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","","","HYV KETTLE MESQ BBQ","2.39","2.39","","2.39","","HYV KETTLE MESQ BBQ","","","","","","","","1039","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","KELLOGG'S","","","","KELL ORIG FRSTD MINI","4.29","4.29","","4.29","","KELL ORIG FRSTD MINI","","","","","","","","1040","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","SIMPLY HVY DUTY FOIL","2.99","2.99","","2.99","","SIMPLY HVY DUTY FOIL","","","","","","","","1041","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","TEMPTATIONS","","058496723002","","WSTMP SS CTSNK RPGBG CHKN 6.3OZ","1.99","1.99","","1.99","","TEMPT TASTY CHICKEN","","","","","","","","1042","","","","","","1","","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","NATURE'S PATH ORGANIC","","058449450023","","NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ","3.99","3.99","","3.99","","NATURES PATH OF OATS","","","","","","","","1045","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","075450093070","","Hy-Vee Medium Cheddar Cheese Brick","4.99","4.99","","4.99","","HYV MED CHED BRICK","","","","","","","","1049","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","DOLE","","048500256763","","DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ","1.31","1.31","","1.31","DOLE BLENDS MULTI SERVE","DOLE BANANAS","","","","","","","","1052","","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","1","DOLE BLENDS MULTI SERVE","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","","","4816","","Golden Sweet Potato","2.21","2.21","","2.21","","GOLDEN SWT POTATO","","","","","","","","1054","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Green Bell Peppers","0.88","0.88","","0.88","","GREEN BELL PEPPERS","","","","","","","","1056","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","4166","","Other Sweet Onions","0.91","0.91","","0.91","","SWEET ONIONS","","","","","","","","1057","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","075450120400","","Hy-Vee Cage Free Omega-3 Grade A Large Brown Eggs","1.99","1.99","","1.99","","HV CAGE FREE LG WHT","","","","","","","","1062","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","","","HYV HALF & HALF","1.84","1.84","","1.84","","HYV HALF & HALF","","","","","","","","1063","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","LIGHT & FIT GREEK","","036632011077","True","Light & Fit Greek Crunch Key Lime Pie Yogurt","0.56","0.56","","0.56","","HYV LF KEY LIME PIE","","","","","","","","1064","","","","","","1","YOPLAIT GREEK YOGURT","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","754500797204","","Hy-Vee Orange Cream Lowfat Yogurt","0.56","0.56","","0.56","","HYV LF ORANGE CREAM","","","","","","","","1065","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","","","HYV LF VANILLA YOGUR","0.56","0.56","","0.56","","HYV LF VANILLA YOGUR","","","","","","","","1066","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","075450085150","","Hy-Vee Unsalted Sweet Butter Quarters","3.99","3.99","","3.99","","HYV UNSLTD SWT BTR","","","","","","","","1067","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","2% Milk","4.09","4.09","","4.09","","SASSY COW 2% MILK","","","","","","","","1068","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","EL MONTEREY","","071007023095","","EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ","4.99","4.99","","4.99","","EL MONT GREEN CHILI","","","","","","","","1071","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","BIGELOW","LIPTON TEA","072310001459","True","Bigelow Green Tea Bags with Lemon","3.49","3.49","","3.49","","BIGELOW GRN TEA W/LE","","","","","","","","1074","","","","","","1","LIPTON TEA","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","","","HYV KETTLE MESQ BBQ","2.39","2.39","","2.39","","HYV KETTLE MESQ BBQ","","","","","","","","1076","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","754502285808","","Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips","2.39","2.39","","2.39","","HYV KETTLE PUB MUSTA","","","","","","","","1077","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE SELECT","","","","HYV SELECT WIDE NOOD","2.99","2.99","","2.99","","HYV SELECT WIDE NOOD","","","","","","","","1078","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","KIKKOMAN","FOOD NETWORK KITCHEN INSPIRATIONS COOKING SAUCE","041390024368","","KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ","3.79","3.79","","3.79","","KIKKO THAI CHILI SCE","","","","","","","","1079","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","SPECIAL K","","","","SPL K ORIGINAL","1.88","1.88","","1.88","","SPL K ORIGINAL","","","","","","","","1081","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","SWANSON","","511111204206","False","SWANSON","5.58","5.58","","5.58","","SWANSON UNSLTD CKN","","","","","","","","1082","","55.8","","5a734034e4b0d58f376be874","","2","","5a734034e4b0d58f376be874","","","","","","","","",""
"","","","","","","","","","","","","YUBAN","","043000716021","","YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister","5.99","5.99","","5.99","YUBAN COFFEE","YUBAN TRDTNL ROAST","","","","","","","","1084","","30.0","","559c2234e4b06aca36af13c6","","1","YUBAN COFFEE","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","HILLSHIRE FARM","OSCAR MAYER SAUSAGE LINK","044500341720","","Hillshire Farm - Turkey Polska Kielbasa 13.00-oz","3.99","3.99","","3.99","","HILLS TRKY POLSKA KI","","","","","","","","1087","","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","754500958803","","Hy-Vee Diced Cooked Ham","2.99","2.99","","2.99","","HYV DICED COOKED HAM","","","","","","","","1088","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HY-VEE","","","","HYV EX SHARP CHEDDAR","2.79","2.79","","2.79","","HYV EX SHARP CHEDDAR","","","","","","","","1089","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","JUST BARE","","024105590051","","JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ","6.99","6.99","","6.99","JUST BARE FRESH CHICKEN BREAST FILETS","JUST BARE CKN BREAST","","","","","","","","1090","","","","","","1","JUST BARE FRESH CHICKEN BREAST FILETS","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","LAURA'S LEAN BEEF","","21251000000","","Laura's Lean Beef Ground Beef 93% Lean & Natural","5.99","5.99","","5.99","","LEAN GRND BF 93% 7%","","","","","","","","1091","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Blueberries","2.99","2.99","","2.99","","BLUEBERRIES","","","","","","","","1094","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","4060","","Broccoli","2.99","2.99","","2.99","","BROCCOLI","","","","","","","","1095","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","CAL-ORGANIC FARMS","","","","CAL ORG WHOLE CARTS","2.49","2.49","","2.49","","CAL ORG WHOLE CARTS","","","","","","","","1096","","","","","","1","","","","","","","","","","",""
